Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2007","9456.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2008","10415.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2009","7609.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2010","11438.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2011","12962.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2012","13228.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","260","Olives","2013","16443.70","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2003","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2004","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2005","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2006","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2007","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2008","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2009","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2010","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2011","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2012","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","265","Castor oil seed","2013","0.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2003","38.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2004","35.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2005","27.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2006","27.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2007","30.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2008","23.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2009","115.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2010","132.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2011","251.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2012","283.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","289","Sesame seed","2013","250.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2003","67802.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2004","88908.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2005","93250.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2006","91787.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2007","89428.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2008","70507.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2009","40639.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2010","27963.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2011","45811.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2012","50685.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","328","Seed cotton","2013","31144.74","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2003","1583.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2004","1159.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2005","1010.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2006","1500.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2007","1600.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2008","1133.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2009","1342.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2010","1174.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2011","1052.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2012","1511.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","333","Linseed","2013","1346.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2003","2335.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2004","2164.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2005","2142.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2006","2100.00","F","FAO estimate"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2007","2243.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2008","2524.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2009","2828.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2010","2656.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2011","2756.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2012","2892.00","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","358","Cabbages and other brassicas","2013","2803.90","","Official data"
"QC","Crops","170","Peru","5312","Area harvested","366","Artichokes","2003","1280.00","","Official data"
